date,sales,units_sold,COGs,mean_discount,mean_selling_price,mean_tranaction_sales,mean_units_sold,mean_COGs
2018-10-05,18283.949999999983,2360.0,6932.059999999999,0.015935483870967725,8.215065359477114,59.751470588235236,7.712418300653595,22.653790849673197
2018-10-06,6472.519999999997,928.0,2446.940000000001,0.02069565217391305,7.221652173913043,56.282782608695626,8.069565217391304,21.277739130434792
2018-10-07,11116.000000000005,1833.0,4203.029999999999,0.01722488038277513,6.72809756097561,54.22439024390246,8.941463414634146,20.50258536585365
2018-10-08,28688.570000000003,4138.0,10939.65000000001,0.02024193548387093,7.675755102040799,58.54810204081633,8.444897959183674,22.325816326530635
2018-10-09,27096.510000000017,3493.0,10263.12,0.016316916488222664,8.71359477124181,59.03379084967324,7.610021786492375,22.359738562091504
2018-10-10,25555.59999999999,3773.0,9787.22000000001,0.016271929824561347,7.559752808988747,57.42831460674155,8.478651685393258,21.993752808988788
2018-10-11,22749.839999999993,2970.0,8669.530000000012,0.018186528497409277,8.594168865435336,60.025963060685996,7.836411609498681,22.874749340369423
2018-10-12,17933.79,2175.0,6736.069999999995,0.017430555555555543,8.392992957746468,63.147147887323946,7.658450704225352,23.71855633802815
2018-10-13,7961.000000000004,1086.0,3031.2399999999993,0.019716312056737604,7.98242857142857,56.86428571428574,7.757142857142857,21.65171428571428
2018-10-14,8936.519999999999,902.0,3373.41,0.013731343283582099,9.791538461538465,68.74246153846153,6.938461538461539,25.94930769230769
2018-10-15,28414.530000000006,3672.0,10752.390000000001,0.01763052208835335,8.316808943089406,57.75310975609757,7.463414634146342,21.854451219512196
2018-10-16,28018.36999999999,3624.0,10580.580000000009,0.013760683760683711,8.217548806941407,60.77737527114966,7.86117136659436,22.951366594360106
2018-10-18,41838.70000000007,4479.0,15890.270000000015,0.08716744913927946,9.328778135048202,67.26479099678468,7.20096463022508,25.54705787781353
2018-10-19,10673.95,1521.0,4039.560000000002,0.012588832487309654,7.982731958762886,55.02036082474227,7.84020618556701,20.822474226804136
