date,product_id,sales
2016-12-24,384282.0,0.0
2016-12-24,384296.0,0.0
2016-12-24,384303.0,0.0
2016-12-24,384310.0,0.0
2016-12-24,384317.0,0.0
2016-12-24,384324.0,0.0
2016-12-24,384338.0,0.0
2016-12-24,384345.0,0.0
2016-12-24,384352.0,0.0
2016-12-24,384359.0,0.0
2016-12-24,384366.0,0.0
2016-12-24,569040.0,0.0
2016-12-24,569047.0,0.0
2016-12-24,569054.0,0.0
2016-12-24,569061.0,0.0
2016-12-24,569068.0,0.0
2016-12-24,569768.0,0.0
2016-12-24,569775.0,0.0
2016-12-24,569782.0,87.00000000000001
2016-12-24,569789.0,0.0
2016-12-24,569796.0,0.0
2016-12-24,569824.0,195.93000000000004
2016-12-24,569831.0,0.0
2016-12-24,569838.0,87.24
2016-12-24,569845.0,87.12
2016-12-24,569852.0,101.80000000000003
2016-12-24,569880.0,0.0
2016-12-24,569887.0,0.0
2016-12-24,569894.0,0.0
2016-12-24,569901.0,0.0
2016-12-24,569908.0,0.0
2016-12-24,569936.0,0.0
2016-12-24,569943.0,0.0
2016-12-24,569950.0,0.0
2016-12-24,569957.0,0.0
2016-12-24,569964.0,0.0
2016-12-24,1609450.0,0.0
2016-12-24,1609457.0,0.0
2016-12-24,1609464.0,0.0
2016-12-24,1609870.0,0.0
2016-12-24,1609877.0,0.0
2016-12-24,1609884.0,0.0
2016-12-24,1609891.0,0.0
2016-12-24,1609898.0,0.0
2016-12-24,1609912.0,0.0
2016-12-24,1609926.0,0.0
2016-12-24,1609961.0,0.0
2016-12-25,383372.0,0.0
2016-12-25,383379.0,23.700000000000003
2016-12-25,383386.0,0.0
2016-12-25,383393.0,0.0
2016-12-25,383400.0,0.0
2016-12-25,384212.0,0.0
2016-12-25,384219.0,0.0
2016-12-25,384226.0,0.0
2016-12-25,384233.0,0.0
2016-12-25,384240.0,0.0
2016-12-25,384254.0,0.0
2016-12-25,384261.0,0.0
2016-12-25,384268.0,0.0
2016-12-25,384275.0,0.0
2016-12-25,384282.0,0.0
2016-12-25,384296.0,0.0
2016-12-25,384303.0,0.0
2016-12-25,384310.0,0.0
2016-12-25,384317.0,0.0
2016-12-25,384324.0,0.0
2016-12-25,384338.0,0.0
2016-12-25,384345.0,0.0
2016-12-25,384352.0,0.0
2016-12-25,384359.0,0.0
2016-12-25,384366.0,0.0
2016-12-25,569040.0,0.0
2016-12-25,569047.0,0.0
2016-12-25,569054.0,0.0
2016-12-25,569061.0,0.0
2016-12-25,569068.0,0.0
2016-12-25,569768.0,0.0
2016-12-25,569775.0,0.0
2016-12-25,569782.0,0.0
2016-12-25,569789.0,0.0
2016-12-25,569796.0,0.0
2016-12-25,569824.0,0.0
2016-12-25,569831.0,0.0
2016-12-25,569838.0,0.0
2016-12-25,569845.0,0.0
2016-12-25,569852.0,0.0
2016-12-25,569880.0,0.0
2016-12-25,569887.0,0.0
2016-12-25,569894.0,0.0
2016-12-25,569901.0,0.0
2016-12-25,569908.0,0.0
2016-12-25,569936.0,0.0
2016-12-25,569943.0,0.0
2016-12-25,569950.0,0.0
2016-12-25,569957.0,0.0
2016-12-25,569964.0,0.0
2016-12-25,1609450.0,0.0
2016-12-25,1609457.0,0.0
2016-12-25,1609464.0,0.0
2016-12-25,1609870.0,0.0
